gamePk,team_side,team_id,team_name,avg_last_5,ops_last_5,hr_rate_last_5,strikeout_rate_last_5,walk_rate_last_5,stolen_success_last_5
746403,home,117,Houston Astros,0.2634,0.7398,2.0,5.6,2.8,0.75
746890,away,158,Milwaukee Brewers,0.25880000000000003,0.7588000000000001,1.0,8.6,4.2,0.75
746890,home,112,Chicago Cubs,0.2392,0.7078,0.6,9.4,3.6,0.8333333333333334
746721,away,110,Baltimore Orioles,0.253,0.7605999999999999,1.4,9.0,1.8,0.875
746721,home,113,Cincinnati Reds,0.21960000000000002,0.6788000000000001,1.2,9.6,1.2,1.0
745510,away,115,Colorado Rockies,0.2426,0.6804,0.6,12.4,3.4,0.8333333333333334
745510,home,134,Pittsburgh Pirates,0.2326,0.6604000000000001,0.6,8.8,3.4,0.8333333333333334
745589,away,137,San Francisco Giants,0.24139999999999998,0.6838,1.0,7.2,1.6,0.75
745589,home,143,Philadelphia Phillies,0.2548,0.742,1.4,10.2,4.4,0.5
744868,away,141,Toronto Blue Jays,0.2272,0.6744000000000001,1.0,10.0,2.6,0.0
744868,home,120,Washington Nationals,0.2334,0.6834,0.6,6.4,2.2,0.5
745101,away,121,New York Mets,0.2398,0.694,0.8,6.8,3.4,0.0
745101,home,139,Tampa Bay Rays,0.2424,0.6656,0.8,9.6,2.8,0.4
745756,away,116,Detroit Tigers,0.22440000000000002,0.6576000000000001,2.0,7.0,3.0,0.7272727272727273
745756,home,147,New York Yankees,0.24860000000000002,0.7388,1.4,7.0,3.4,0.7272727272727273
746645,away,108,Los Angeles Angels,0.24,0.6885999999999999,1.4,8.4,1.6,0.7272727272727273
746645,home,114,Cleveland Guardians,0.24819999999999998,0.7165999999999999,0.8,8.4,4.6,0.8
746318,away,140,Texas Rangers,0.24820000000000003,0.7176,1.2,9.2,3.0,1.0
746318,home,118,Kansas City Royals,0.2358,0.6898,0.8,5.8,1.6,1.0
746402,away,136,Seattle Mariners,0.2184,0.6522,0.8,12.2,2.2,0.5
746402,home,117,Houston Astros,0.26420000000000005,0.7452,2.2,6.2,2.8,0.6666666666666666
745914,away,111,Boston Red Sox,0.24820000000000003,0.7368,0.4,8.8,4.4,0.75
745914,home,142,Minnesota Twins,0.23479999999999998,0.7158,1.0,7.8,5.0,0.8
745187,away,145,Chicago White Sox,0.20800000000000002,0.5915999999999999,1.2,7.0,1.4,0.8333333333333334
745187,home,138,St. Louis Cardinals,0.21879999999999997,0.6359999999999999,1.0,10.4,3.2,0.8333333333333334
747208,away,135,San Diego Padres,0.2512,0.718,1.0,8.6,1.8,0.6666666666666666
747208,home,109,Arizona Diamondbacks,0.25,0.7215999999999999,0.6,8.8,3.4,0.6
745665,away,146,Miami Marlins,0.223,0.6098,0.6,5.4,3.2,0.25
745665,home,133,Oakland Athletics,0.20459999999999998,0.6290000000000001,1.6,8.4,3.0,0.25
746152,away,144,Atlanta Braves,0.272,0.7866,0.0,11.0,2.2,0.5
746152,home,119,Los Angeles Dodgers,0.2736,0.794,0.8,5.8,5.0,0.6666666666666666
745750,away,116,Detroit Tigers,0.225,0.6596,1.6,6.8,4.2,0.75
745750,home,147,New York Yankees,0.24659999999999999,0.7337999999999999,0.8,7.8,3.2,1.0
745911,away,111,Boston Red Sox,0.248,0.7354,0.0,10.2,4.2,0.8333333333333334
745911,home,142,Minnesota Twins,0.23679999999999998,0.7190000000000001,0.4,8.2,4.4,0.8
745183,away,145,Chicago White Sox,0.20959999999999995,0.594,0.8,6.2,1.2,0.8333333333333334
745183,home,138,St. Louis Cardinals,0.2192,0.6358,1.0,10.4,3.2,0.8333333333333334
746884,away,158,Milwaukee Brewers,0.25839999999999996,0.7586,0.8,9.0,4.0,0.8
746884,home,112,Chicago Cubs,0.23739999999999997,0.703,0.6,8.0,3.6,0.8888888888888888
745511,away,115,Colorado Rockies,0.24180000000000001,0.6766000000000001,0.6,11.4,2.2,0.8333333333333334
745511,home,134,Pittsburgh Pirates,0.2298,0.6538,0.4,8.6,3.6,0.6666666666666666
744862,away,141,Toronto Blue Jays,0.2272,0.6744000000000001,1.0,8.2,2.4,0.6111111111111112
744862,home,120,Washington Nationals,0.23220000000000002,0.679,0.4,6.0,2.4,0.5
745666,away,146,Miami Marlins,0.22280000000000003,0.6094,0.4,5.8,2.6,0.46153846153846156
745666,home,133,Oakland Athletics,0.20579999999999998,0.6336,1.8,9.0,2.8,0.4
745583,away,137,San Francisco Giants,0.24020000000000002,0.6796,0.8,7.8,2.0,0.3333333333333333
745583,home,143,Philadelphia Phillies,0.2548,0.7424,1.2,10.2,4.6,0.75
746644,away,108,Los Angeles Angels,0.2412,0.6916,1.6,8.8,1.6,0.8
746644,home,114,Cleveland Guardians,0.2476,0.7154,0.8,8.2,4.2,0.8
746720,away,110,Baltimore Orioles,0.2516,0.7567999999999999,1.0,8.2,2.4,0.8333333333333334
746720,home,113,Cincinnati Reds,0.2182,0.6736000000000001,0.8,10.0,0.8,0.8333333333333334
746311,away,140,Texas Rangers,0.24779999999999996,0.7162,0.8,9.6,3.2,0.75
746311,home,118,Kansas City Royals,0.2364,0.6908,1.2,6.2,2.4,1.0
746394,away,136,Seattle Mariners,0.21799999999999997,0.6504,1.0,11.8,2.2,1.0
746394,home,117,Houston Astros,0.2638,0.7462,1.6,6.4,2.8,0.75
745100,away,121,New York Mets,0.2386,0.6904,0.8,7.4,2.4,0.8571428571428571
745100,home,139,Tampa Bay Rays,0.24180000000000001,0.6634,0.6,9.2,2.6,0.8571428571428571
747209,away,135,San Diego Padres,0.251,0.7183999999999999,1.4,8.2,2.2,0.7777777777777778
747209,home,109,Arizona Diamondbacks,0.2488,0.7184,0.6,8.0,3.0,0.8181818181818182
746155,away,144,Atlanta Braves,0.26880000000000004,0.7756000000000001,0.4,10.4,2.2,0.8571428571428571
746155,home,119,Los Angeles Dodgers,0.27240000000000003,0.7926,1.0,6.8,5.8,0.8
745504,away,115,Colorado Rockies,0.24,0.6714,0.6,11.4,2.2,0.6666666666666666
745504,home,134,Pittsburgh Pirates,0.22719999999999999,0.6479999999999999,0.4,8.6,4.0,0.75
744861,away,141,Toronto Blue Jays,0.22680000000000003,0.6736000000000001,1.0,8.8,2.8,0.6666666666666666
744861,home,120,Washington Nationals,0.23080000000000003,0.6736000000000001,0.2,8.0,2.6,0.5
745751,away,116,Detroit Tigers,0.225,0.6588,1.2,8.4,3.2,0.6666666666666666
745751,home,147,New York Yankees,0.2452,0.7302,1.0,8.8,2.8,0.8
746643,away,108,Los Angeles Angels,0.24220000000000003,0.693,1.2,7.6,2.0,0.875
746643,home,114,Cleveland Guardians,0.2464,0.715,1.4,8.8,4.4,0.8571428571428571
745103,away,121,New York Mets,0.238,0.6876,0.6,8.8,2.6,1.0
745103,home,139,Tampa Bay Rays,0.24139999999999998,0.6614,0.4,9.2,3.4,1.0
746395,away,136,Seattle Mariners,0.2184,0.6512,1.2,10.0,2.8,1.0
746395,home,117,Houston Astros,0.263,0.7444,1.0,7.4,3.2,1.0
746314,away,140,Texas Rangers,0.2486,0.7165999999999999,0.4,8.4,3.4,1.0
746314,home,118,Kansas City Royals,0.2374,0.6934,1.2,5.6,2.6,0.5
745913,away,111,Boston Red Sox,0.24779999999999996,0.733,0.0,10.8,3.8,0.0
745913,home,142,Minnesota Twins,0.23700000000000002,0.7188,0.6,8.4,3.8,0.0
745185,away,145,Chicago White Sox,0.20999999999999996,0.5948,0.8,6.4,1.8,0.2
745185,home,138,St. Louis Cardinals,0.2186,0.6346,0.8,10.0,3.6,0.42857142857142855
746883,away,158,Milwaukee Brewers,0.2576,0.7564,0.8,9.4,3.2,0.5
746883,home,112,Chicago Cubs,0.2364,0.7013999999999999,1.0,8.2,4.0,0.8
745667,away,146,Miami Marlins,0.22319999999999998,0.611,0.6,5.6,3.0,1.0
745667,home,133,Oakland Athletics,0.20859999999999998,0.6436,2.4,7.4,3.6,1.0
746719,away,110,Baltimore Orioles,0.25060000000000004,0.754,1.2,9.6,2.0,1.0
746719,home,113,Cincinnati Reds,0.217,0.6692,0.8,9.0,1.0,1.0
747206,away,135,San Diego Padres,0.252,0.7203999999999999,1.4,8.2,2.2,0.8
747206,home,109,Arizona Diamondbacks,0.24780000000000002,0.7146,0.4,7.0,3.0,0.8333333333333334
746153,away,144,Atlanta Braves,0.2652,0.7647999999999999,0.4,10.2,2.2,0.8571428571428571
746153,home,119,Los Angeles Dodgers,0.2726,0.7954000000000001,1.8,6.6,6.4,0.8571428571428571
745587,away,137,San Francisco Giants,0.23899999999999996,0.6756,0.6,7.8,2.4,0.8333333333333334
745587,home,143,Philadelphia Phillies,0.2546,0.7417999999999999,0.8,9.4,5.8,0.7142857142857143
745585,away,137,San Francisco Giants,0.2384,0.6742,1.0,8.0,2.6,0.7142857142857143
745585,home,143,Philadelphia Phillies,0.255,0.7417999999999999,1.0,12.0,4.4,0.6666666666666666
746639,away,116,Detroit Tigers,0.2258,0.6616000000000001,1.0,8.0,3.2,0.625
746639,home,114,Cleveland Guardians,0.2452,0.7132,1.2,7.4,3.6,0.5
745509,away,108,Los Angeles Angels,0.24220000000000003,0.6925999999999999,1.0,8.4,2.0,0.6666666666666666
745509,home,134,Pittsburgh Pirates,0.2258,0.6446,0.6,8.4,3.0,0.5
745098,away,145,Chicago White Sox,0.21059999999999998,0.5965999999999999,1.0,7.2,1.2,0.6666666666666666
745098,home,139,Tampa Bay Rays,0.24139999999999998,0.6620000000000001,0.6,9.4,4.6,1.0
746313,away,158,Milwaukee Brewers,0.2572,0.7548,0.8,8.8,3.4,1.0
746313,home,118,Kansas City Royals,0.2378,0.6935999999999999,0.8,6.2,2.4,0.6666666666666666
746886,away,135,San Diego Padres,0.2538,0.7245999999999999,1.4,6.6,2.0,0.5
746886,home,112,Chicago Cubs,0.23620000000000002,0.7018,1.2,8.4,4.2,0.3333333333333333
745912,away,136,Seattle Mariners,0.2198,0.655,1.4,9.2,3.0,0.6
745912,home,142,Minnesota Twins,0.238,0.7203999999999999,0.6,7.8,3.8,0.6
745182,away,121,New York Mets,0.2372,0.685,0.6,9.8,3.8,0.75
745182,home,138,St. Louis Cardinals,0.21799999999999997,0.6334,1.0,9.2,3.4,1.0
745669,away,140,Texas Rangers,0.24900000000000003,0.7152000000000001,0.2,8.8,3.4,1.0
745669,home,133,Oakland Athletics,0.2104,0.6508,2.2,6.8,3.8,1.0
746149,away,146,Miami Marlins,0.2242,0.6148,0.8,6.4,3.6,1.0
746149,home,119,Los Angeles Dodgers,0.27220000000000005,0.7972000000000001,2.2,8.2,5.4,1.0
745668,away,140,Texas Rangers,0.24939999999999998,0.714,0.4,8.6,3.2,1.0
745668,home,133,Oakland Athletics,0.21200000000000002,0.656,1.8,6.6,3.6,1.0
746638,away,116,Detroit Tigers,0.2252,0.6594,0.6,8.6,2.8,1.0
746638,home,114,Cleveland Guardians,0.244,0.711,1.2,8.2,2.8,1.0
746718,away,109,Arizona Diamondbacks,0.24779999999999996,0.7136,0.8,6.6,2.4,1.0
746718,home,113,Cincinnati Reds,0.215,0.6624000000000001,0.6,9.4,1.4,0.8571428571428571
745508,away,108,Los Angeles Angels,0.24180000000000001,0.6908,0.8,7.6,2.2,0.875
745508,home,134,Pittsburgh Pirates,0.2246,0.6422,0.6,7.2,2.8,0.875
745586,away,141,Toronto Blue Jays,0.2258,0.6704000000000001,0.6,8.4,3.2,0.8
745586,home,143,Philadelphia Phillies,0.2552,0.7414,0.8,11.2,4.6,0.8333333333333334
744859,away,110,Baltimore Orioles,0.25,0.754,1.8,10.0,2.6,1.0
744859,home,120,Washington Nationals,0.23080000000000003,0.6734,0.8,9.0,3.6,1.0
745095,away,145,Chicago White Sox,0.2098,0.5952,0.8,8.2,1.4,0.75
745095,home,139,Tampa Bay Rays,0.2424,0.666,0.6,7.4,5.6,0.8888888888888888
745752,away,117,Houston Astros,0.26180000000000003,0.7415999999999999,0.8,6.6,3.0,0.9090909090909091
745752,home,147,New York Yankees,0.24459999999999998,0.7278,0.8,9.8,2.6,0.9090909090909091
747126,away,111,Boston Red Sox,0.24699999999999997,0.7312,0.4,10.2,3.2,0.9
747126,home,144,Atlanta Braves,0.2622,0.7556,0.6,8.8,2.4,1.0
746885,away,135,San Diego Padres,0.256,0.7286,1.4,6.4,2.2,1.0
746885,home,112,Chicago Cubs,0.23620000000000002,0.7041999999999999,1.6,8.0,4.8,1.0
745915,away,136,Seattle Mariners,0.2204,0.6568,1.2,9.8,2.8,1.0
745915,home,142,Minnesota Twins,0.2384,0.7202,0.6,8.0,3.6,1.0
746315,away,158,Milwaukee Brewers,0.25579999999999997,0.7512000000000001,0.8,10.0,3.4,1.0
746315,home,118,Kansas City Royals,0.2378,0.6936,0.8,7.0,3.0,1.0
745186,away,121,New York Mets,0.23700000000000002,0.6848,0.8,8.8,3.8,1.0
745186,home,138,St. Louis Cardinals,0.217,0.6308,0.6,7.8,2.6,1.0
746559,away,137,San Francisco Giants,0.2378,0.6724,0.8,9.0,2.4,0.875
746559,home,115,Colorado Rockies,0.23819999999999997,0.6668000000000001,0.8,10.0,2.4,0.8571428571428571
746147,away,146,Miami Marlins,0.225,0.6177999999999999,1.0,7.6,2.6,0.9
746147,home,119,Los Angeles Dodgers,0.2726,0.8019999999999999,3.0,7.6,5.2,0.8571428571428571
745507,away,108,Los Angeles Angels,0.242,0.6908,1.0,6.6,2.4,0.8888888888888888
745507,home,134,Pittsburgh Pirates,0.2234,0.6397999999999999,0.6,7.8,2.2,1.0
745584,away,141,Toronto Blue Jays,0.2254,0.6686,0.6,7.2,3.2,1.0
745584,home,143,Philadelphia Phillies,0.256,0.7444,1.2,9.6,4.6,0.8888888888888888
746640,away,116,Detroit Tigers,0.2254,0.6596000000000001,0.8,9.2,3.6,0.8888888888888888
746640,home,114,Cleveland Guardians,0.24300000000000002,0.7093999999999999,1.4,7.8,2.8,0.8571428571428571
746312,away,158,Milwaukee Brewers,0.25440000000000007,0.7474,1.0,10.0,3.2,0.8
746312,home,118,Kansas City Royals,0.2384,0.6944,0.6,7.0,3.0,0.8
746879,away,135,San Diego Padres,0.2582,0.7328,1.4,6.8,2.0,1.0
746879,home,112,Chicago Cubs,0.23659999999999998,0.7068,1.8,8.0,3.6,0.8333333333333334
746151,away,146,Miami Marlins,0.2254,0.6204,1.2,7.2,1.8,0.8333333333333334
746151,home,119,Los Angeles Dodgers,0.2726,0.8056000000000001,3.0,7.6,4.6,0.875
745664,away,140,Texas Rangers,0.25060000000000004,0.7152,0.6,9.0,3.6,0.6666666666666666
745664,home,133,Oakland Athletics,0.21339999999999998,0.6614,1.8,6.8,4.6,0.3333333333333333
745659,away,140,Texas Rangers,0.25200000000000006,0.7176,1.0,8.6,3.4,0.42857142857142855
745659,home,133,Oakland Athletics,0.21559999999999996,0.6698000000000001,2.2,6.6,5.2,0.5555555555555556
746717,away,109,Arizona Diamondbacks,0.24739999999999998,0.7112,0.8,8.0,2.4,0.42857142857142855
746717,home,113,Cincinnati Reds,0.2124,0.6552,0.6,9.2,2.2,0.8
744858,away,110,Baltimore Orioles,0.24939999999999998,0.7538,1.8,10.4,2.2,0.8333333333333334
744858,home,120,Washington Nationals,0.231,0.6746000000000001,0.8,9.6,4.8,0.8333333333333334
745097,away,145,Chicago White Sox,0.209,0.5922,0.6,8.4,1.6,0.8181818181818182
745097,home,139,Tampa Bay Rays,0.24420000000000003,0.6724,1.0,6.8,5.6,0.8181818181818182
745749,away,117,Houston Astros,0.2602,0.7382,0.8,6.2,4.0,0.7142857142857143
745749,home,147,New York Yankees,0.2452,0.7293999999999999,1.2,8.8,3.6,0.6666666666666666
747127,away,111,Boston Red Sox,0.246,0.7283999999999999,0.4,10.6,3.6,0.75
747127,home,144,Atlanta Braves,0.25980000000000003,0.7492,0.8,8.2,2.8,0.6666666666666666
745906,away,136,Seattle Mariners,0.221,0.6604,1.6,9.6,3.4,0.75
745906,home,142,Minnesota Twins,0.2384,0.7183999999999999,0.6,7.2,2.8,0.6666666666666666
746562,away,137,San Francisco Giants,0.2378,0.6718,0.6,10.2,3.2,0.6666666666666666
746562,home,115,Colorado Rockies,0.2364,0.6626000000000001,0.8,9.8,2.6,0.75
745184,away,121,New York Mets,0.23779999999999996,0.6862,1.2,7.8,3.0,0.7142857142857143
745184,home,138,St. Louis Cardinals,0.2166,0.6304000000000001,1.0,8.4,3.2,0.5714285714285714
746715,away,109,Arizona Diamondbacks,0.2472,0.7098,1.0,8.0,2.0,0.5
746715,home,113,Cincinnati Reds,0.21059999999999998,0.6487999999999999,0.4,7.6,2.4,0.5714285714285714
745910,away,136,Seattle Mariners,0.2218,0.6636,1.4,10.4,3.2,0.5
745910,home,142,Minnesota Twins,0.238,0.718,1.2,7.6,2.2,0.5
746563,away,137,San Francisco Giants,0.2384,0.6732000000000001,0.8,9.2,2.8,0.5
746563,home,115,Colorado Rockies,0.2358,0.6606000000000001,0.8,8.0,2.2,0.5
745748,away,117,Houston Astros,0.2586,0.7346,1.0,6.0,3.4,1.0
745748,home,147,New York Yankees,0.24659999999999999,0.7334,1.6,7.4,4.2,1.0
746802,away,114,Cleveland Guardians,0.242,0.7083999999999999,1.6,7.6,2.8,1.0
746802,home,145,Chicago White Sox,0.20939999999999998,0.593,0.8,9.2,2.0,1.0
745995,away,138,St. Louis Cardinals,0.2218,0.642,1.0,9.4,2.8,1.0
745995,home,158,Milwaukee Brewers,0.2532,0.7452,1.2,8.8,4.0,1.0
746241,away,118,Kansas City Royals,0.23879999999999998,0.6946,0.4,7.0,3.0,1.0
746241,home,108,Los Angeles Angels,0.24180000000000001,0.6902,0.8,7.0,2.2,0.6666666666666666
746479,away,117,Houston Astros,0.2576,0.7325999999999999,1.4,7.0,3.0,0.6666666666666666
746479,home,116,Detroit Tigers,0.22560000000000002,0.66,0.8,10.2,2.2,0.4
745506,away,112,Chicago Cubs,0.236,0.7074,1.6,10.0,4.0,0.25
745506,home,134,Pittsburgh Pirates,0.2226,0.6376,0.4,8.0,2.2,0.25
745094,away,147,New York Yankees,0.24780000000000002,0.7377999999999999,2.0,7.6,4.2,0.3333333333333333
745094,home,139,Tampa Bay Rays,0.2444,0.6752,0.8,7.6,5.0,0.3333333333333333
747043,away,109,Arizona Diamondbacks,0.24780000000000002,0.7118,1.2,8.0,3.6,1.0
747043,home,110,Baltimore Orioles,0.2488,0.7528,1.8,10.8,2.6,1.0
744940,away,142,Minnesota Twins,0.23819999999999997,0.7192000000000001,1.4,7.6,2.6,1.0
744940,home,141,Toronto Blue Jays,0.22600000000000003,0.6682,0.4,7.0,3.2,1.0
746964,away,120,Washington Nationals,0.23159999999999997,0.6772,1.0,9.4,5.6,1.0
746964,home,111,Boston Red Sox,0.2452,0.7253999999999999,0.4,11.0,2.8,1.0
745827,away,144,Atlanta Braves,0.2582,0.7452,1.4,7.4,2.2,1.0
745827,home,121,New York Mets,0.24,0.6966,1.0,8.0,3.2,1.0
746071,away,143,Philadelphia Phillies,0.257,0.748,1.2,9.0,4.2,1.0
746071,home,146,Miami Marlins,0.2258,0.622,1.4,6.4,1.4,1.0
746801,away,114,Cleveland Guardians,0.2412,0.7068,1.4,7.4,1.8,1.0
746801,home,145,Chicago White Sox,0.21000000000000002,0.595,0.8,8.6,2.2,1.0
745993,away,138,St. Louis Cardinals,0.2218,0.6426000000000001,1.0,10.0,2.2,0.75
745993,home,158,Milwaukee Brewers,0.2524,0.7445999999999999,1.6,8.4,3.4,0.6666666666666666
746553,away,140,Texas Rangers,0.2532,0.7192000000000001,1.0,9.6,4.0,0.6666666666666666
746553,home,115,Colorado Rockies,0.2354,0.6606,0.8,8.0,2.2,0.3333333333333333
746240,away,118,Kansas City Royals,0.23959999999999998,0.6969999999999998,0.8,8.4,3.2,0.3333333333333333
746240,home,108,Los Angeles Angels,0.24180000000000001,0.6900000000000001,0.8,6.8,2.6,0.5
745421,away,119,Los Angeles Dodgers,0.27240000000000003,0.8089999999999999,3.0,6.6,3.8,0.3333333333333333
745421,home,135,San Diego Padres,0.2598,0.734,0.8,6.6,2.0,0.3333333333333333
745264,away,133,Oakland Athletics,0.2164,0.6731999999999999,1.4,8.2,5.4,0.0
745264,home,136,Seattle Mariners,0.22200000000000003,0.6646,1.0,12.2,3.0,0.0
745340,away,113,Cincinnati Reds,0.21000000000000002,0.6458,0.6,7.2,3.0,0.5
745340,home,137,San Francisco Giants,0.2386,0.6736,0.8,9.0,3.0,0.6666666666666666
744943,away,142,Minnesota Twins,0.23819999999999997,0.7196,1.4,7.0,2.0,0.8333333333333334
744943,home,141,Toronto Blue Jays,0.2266,0.6678,0.6,7.4,3.2,0.8888888888888888
747041,away,109,Arizona Diamondbacks,0.2484,0.714,1.4,8.2,3.6,0.8888888888888888
747041,home,110,Baltimore Orioles,0.248,0.7512,1.6,10.2,2.4,0.875
745505,away,112,Chicago Cubs,0.23620000000000002,0.7078,1.2,9.2,3.8,1.0
745505,home,134,Pittsburgh Pirates,0.22199999999999998,0.6352,0.4,9.0,1.8,1.0
746963,away,120,Washington Nationals,0.23160000000000003,0.6776,0.8,9.6,5.0,1.0
746963,home,111,Boston Red Sox,0.2452,0.7243999999999999,0.4,10.2,3.6,1.0
745828,away,144,Atlanta Braves,0.257,0.7432,1.6,7.0,2.8,1.0
745828,home,121,New York Mets,0.24020000000000002,0.6970000000000001,1.2,8.0,2.8,1.0
746069,away,143,Philadelphia Phillies,0.25820000000000004,0.752,1.4,9.8,3.2,1.0
746069,home,146,Miami Marlins,0.22599999999999998,0.6226,1.0,7.8,1.6,0.875
745096,away,147,New York Yankees,0.24900000000000003,0.7418,2.0,7.8,4.4,0.875
745096,home,139,Tampa Bay Rays,0.2448,0.6776000000000001,0.8,8.0,5.0,0.875
746480,away,117,Houston Astros,0.257,0.7323999999999999,1.6,6.2,3.0,0.8571428571428571
746480,home,116,Detroit Tigers,0.2258,0.6598,0.6,9.2,2.6,0.75
746797,away,114,Cleveland Guardians,0.2408,0.7060000000000001,1.4,8.2,1.6,0.6
746797,home,145,Chicago White Sox,0.2104,0.5968,1.2,7.4,2.2,0.4
745344,away,113,Cincinnati Reds,0.2098,0.6444,0.8,6.4,3.4,0.25
745344,home,137,San Francisco Giants,0.23899999999999996,0.6734000000000001,0.6,8.0,3.0,0.0
745994,away,138,St. Louis Cardinals,0.22199999999999998,0.644,1.0,8.6,2.4,0.0
745994,home,158,Milwaukee Brewers,0.2528,0.7468,1.6,8.6,3.6,0.3333333333333333
746554,away,140,Texas Rangers,0.2542,0.7203999999999999,1.0,8.8,4.4,0.8
746554,home,115,Colorado Rockies,0.2364,0.6638000000000001,0.8,7.8,2.8,0.8333333333333334
745422,away,119,Los Angeles Dodgers,0.27080000000000004,0.8071999999999999,2.0,7.4,3.6,0.875
745422,home,135,San Diego Padres,0.2596,0.732,0.6,8.0,2.0,0.9
746232,away,118,Kansas City Royals,0.2404,0.7,1.0,7.8,3.4,1.0
746232,home,108,Los Angeles Angels,0.24159999999999998,0.6896,1.0,7.2,2.4,0.8333333333333334
745262,away,133,Oakland Athletics,0.21760000000000002,0.6768000000000001,1.4,8.6,4.8,0.8333333333333334
745262,home,136,Seattle Mariners,0.22240000000000001,0.6646000000000001,0.8,12.8,3.0,0.75
747042,away,109,Arizona Diamondbacks,0.24780000000000002,0.7135999999999999,1.2,8.6,3.2,0.75
747042,home,110,Baltimore Orioles,0.248,0.7516,1.6,8.8,2.8,0.75
746965,away,120,Washington Nationals,0.2314,0.6784000000000001,1.2,9.4,4.4,1.0
746965,home,111,Boston Red Sox,0.24500000000000002,0.7238,0.6,9.2,3.2,1.0
745499,away,112,Chicago Cubs,0.2364,0.7087999999999999,1.2,10.4,4.4,1.0
745499,home,134,Pittsburgh Pirates,0.22139999999999999,0.6354,1.2,9.2,2.8,0.5
744941,away,142,Minnesota Twins,0.2392,0.7225999999999999,1.8,7.6,1.8,0.5
744941,home,141,Toronto Blue Jays,0.2284,0.6706000000000001,1.0,6.2,3.4,0.0
746476,away,117,Houston Astros,0.2566,0.7314,1.2,7.0,3.0,0.0
746476,home,116,Detroit Tigers,0.22680000000000003,0.6624000000000001,1.2,8.8,3.2,0.5
746068,away,143,Philadelphia Phillies,0.2596,0.756,1.2,8.8,3.4,0.5
746068,home,146,Miami Marlins,0.22560000000000002,0.6222,1.2,7.8,0.8,0.6666666666666666
745092,away,147,New York Yankees,0.2494,0.744,1.8,6.0,4.2,1.0
745092,home,139,Tampa Bay Rays,0.24500000000000002,0.6798,1.0,7.4,4.2,1.0
746798,away,114,Cleveland Guardians,0.24,0.704,1.4,8.0,1.6,1.0
746798,home,145,Chicago White Sox,0.2116,0.5993999999999999,1.0,6.4,2.2,1.0
745990,away,138,St. Louis Cardinals,0.2226,0.6456000000000001,1.0,10.0,2.4,1.0
745990,home,158,Milwaukee Brewers,0.25359999999999994,0.7502,1.6,8.4,3.6,0.8571428571428571
746555,away,140,Texas Rangers,0.25539999999999996,0.7223999999999999,1.0,8.6,4.0,0.6666666666666666
746555,home,115,Colorado Rockies,0.2384,0.6682,0.6,9.2,2.6,0.6666666666666666
745345,away,113,Cincinnati Reds,0.2104,0.6456000000000001,1.0,6.2,3.4,0.6666666666666666
745345,home,137,San Francisco Giants,0.23959999999999998,0.6742000000000001,0.8,7.2,3.0,0.5
746234,away,118,Kansas City Royals,0.2414,0.7021999999999999,0.8,7.2,2.6,1.0
746234,home,108,Los Angeles Angels,0.24220000000000003,0.6908,1.0,7.0,2.8,0.5
745419,away,119,Los Angeles Dodgers,0.269,0.805,1.8,7.8,4.2,0.0
745419,home,135,San Diego Padres,0.25880000000000003,0.728,0.4,8.0,1.8,0.3333333333333333
745255,away,133,Oakland Athletics,0.219,0.6814,1.6,9.4,5.4,0.25
745255,home,136,Seattle Mariners,0.22280000000000003,0.6654,1.0,11.4,2.6,0.2
745825,away,144,Atlanta Braves,0.25620000000000004,0.7424,1.8,6.6,3.2,0.25
745825,home,121,New York Mets,0.2398,0.6964,1.2,7.8,2.6,0.25
747040,away,141,Toronto Blue Jays,0.2294,0.671,0.8,7.2,2.4,0.25
747040,home,110,Baltimore Orioles,0.24699999999999997,0.7487999999999999,1.2,7.8,2.6,0.4
746471,away,146,Miami Marlins,0.2254,0.6232,1.2,8.0,1.8,0.5
746471,home,116,Detroit Tigers,0.2278,0.6654000000000001,1.2,9.0,3.0,0.5
746961,away,139,Tampa Bay Rays,0.24459999999999998,0.6806,1.2,8.4,4.2,0.6666666666666666
746961,home,111,Boston Red Sox,0.2444,0.7208,0.2,9.8,3.0,0.5
745826,away,143,Philadelphia Phillies,0.2604,0.7586,1.0,9.6,3.8,0.5
745826,home,121,New York Mets,0.23959999999999998,0.6958,1.2,8.6,2.6,0.5
747128,away,112,Chicago Cubs,0.23679999999999998,0.7097999999999999,1.2,8.8,4.4,0.5
747128,home,144,Atlanta Braves,0.2554,0.7424,1.8,6.8,4.0,0.3333333333333333
745991,away,134,Pittsburgh Pirates,0.221,0.636,1.4,10.0,3.6,0.5
745991,home,158,Milwaukee Brewers,0.254,0.7518,1.0,8.4,3.8,0.5
745019,away,114,Cleveland Guardians,0.23879999999999998,0.7018,1.6,8.4,1.6,0.5
745019,home,140,Texas Rangers,0.2558,0.7216,0.8,7.2,3.4,0.5
746393,away,133,Oakland Athletics,0.22080000000000002,0.6864,1.8,9.8,3.6,1.0
746393,home,117,Houston Astros,0.258,0.7337999999999999,1.2,7.4,2.4,0.5
746233,away,138,St. Louis Cardinals,0.223,0.6462,0.6,8.8,2.8,1.0
746233,home,108,Los Angeles Angels,0.24159999999999998,0.6894,0.8,8.2,2.2,1.0
747204,away,113,Cincinnati Reds,0.21200000000000002,0.6478,0.8,6.8,4.0,1.0
747204,home,109,Arizona Diamondbacks,0.2474,0.7138,1.0,9.0,3.8,1.0
